year,state,homelessness,number,region,state_new
2016,WY,Sheltered TH Homeless Unaccompanied Youth Age 18-24,8.0,west,State
2016,Total,Sheltered TH Homeless Unaccompanied Youth Age 18-24,7047.0,Total,
2016,AK,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,west,State
2016,AL,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2.0,southeast,State
2016,AR,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2.0,southeast,State
2016,AZ,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1.0,southwest,State
2016,CA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1.0,west,State
2016,CO,Sheltered SH Homeless Unaccompanied Youth Age 18-24,4.0,west,State
2016,CT,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,northeast,State
2016,DC,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southeast,State
2016,DE,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southeast,State
2016,FL,Sheltered SH Homeless Unaccompanied Youth Age 18-24,9.0,southeast,State
2016,GA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southeast,State
2016,GU,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,west,Territory
2016,HI,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,west,State
2016,IA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,midwest,State
2016,ID,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,west,State
2016,IL,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,midwest,State
2016,IN,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,midwest,State
2016,KS,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2.0,midwest,State
2016,KY,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southeast,State
2016,LA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1.0,southeast,State
2016,MA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1.0,northeast,State
2016,MD,Sheltered SH Homeless Unaccompanied Youth Age 18-24,4.0,southeast,State
2016,ME,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,northeast,State
2016,MI,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1.0,midwest,State
2016,MN,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,midwest,State
2016,MO,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,midwest,State
2016,MS,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southeast,State
2016,MT,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,west,State
2016,NC,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southeast,State
2016,ND,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,midwest,State
2016,NE,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,midwest,State
2016,NH,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,northeast,State
2016,NJ,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2.0,northeast,State
2016,NM,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southwest,State
2016,NV,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2.0,west,State
2016,NY,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,northeast,State
2016,OH,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1.0,midwest,State
2016,OK,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1.0,southwest,State
2016,OR,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,west,State
2016,PA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2.0,northeast,State
2016,PR,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1.0,northeast,Territory
2016,RI,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,northeast,State
2016,SC,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southeast,State
2015,CO,Sheltered ES Homeless,3782.0,west,State
2016,SD,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,midwest,State
2016,TN,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southeast,State
2016,TX,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southwest,State
2016,UT,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,west,State
2016,VA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,southeast,State
2016,VI,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,northeast,Territory
2016,VT,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,northeast,State
2016,WA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,west,State
2016,WI,Sheltered SH Homeless Unaccompanied Youth Age 18-24,5.0,midwest,State
2016,WV,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1.0,southeast,State
2016,WY,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0.0,west,State
2016,Total,Sheltered SH Homeless Unaccompanied Youth Age 18-24,43.0,Total,
2016,AK,Sheltered Total Homeless Unaccompanied Youth Age 18-24,118.0,west,State
2016,AL,Sheltered Total Homeless Unaccompanied Youth Age 18-24,145.0,southeast,State
2016,AR,Sheltered Total Homeless Unaccompanied Youth Age 18-24,68.0,southeast,State
2016,AZ,Sheltered Total Homeless Unaccompanied Youth Age 18-24,339.0,southwest,State
2016,CA,Sheltered Total Homeless Unaccompanied Youth Age 18-24,2318.0,west,State
2016,CO,Sheltered Total Homeless Unaccompanied Youth Age 18-24,357.0,west,State
2016,CT,Sheltered Total Homeless Unaccompanied Youth Age 18-24,89.0,northeast,State
2016,DC,Sheltered Total Homeless Unaccompanied Youth Age 18-24,168.0,southeast,State
2016,DE,Sheltered Total Homeless Unaccompanied Youth Age 18-24,46.0,southeast,State
2016,FL,Sheltered Total Homeless Unaccompanied Youth Age 18-24,827.0,southeast,State
2016,GA,Sheltered Total Homeless Unaccompanied Youth Age 18-24,462.0,southeast,State
2016,GU,Sheltered Total Homeless Unaccompanied Youth Age 18-24,3.0,west,Territory
2016,HI,Sheltered Total Homeless Unaccompanied Youth Age 18-24,76.0,west,State
2016,IA,Sheltered Total Homeless Unaccompanied Youth Age 18-24,132.0,midwest,State
2016,ID,Sheltered Total Homeless Unaccompanied Youth Age 18-24,75.0,west,State
2016,IL,Sheltered Total Homeless Unaccompanied Youth Age 18-24,623.0,midwest,State
2016,IN,Sheltered Total Homeless Unaccompanied Youth Age 18-24,258.0,midwest,State
2016,KS,Sheltered Total Homeless Unaccompanied Youth Age 18-24,62.0,midwest,State
2016,KY,Sheltered Total Homeless Unaccompanied Youth Age 18-24,151.0,southeast,State
2016,LA,Sheltered Total Homeless Unaccompanied Youth Age 18-24,219.0,southeast,State
2016,MA,Sheltered Total Homeless Unaccompanied Youth Age 18-24,311.0,northeast,State
2016,MD,Sheltered Total Homeless Unaccompanied Youth Age 18-24,180.0,southeast,State
2016,ME,Sheltered Total Homeless Unaccompanied Youth Age 18-24,132.0,northeast,State
2016,MI,Sheltered Total Homeless Unaccompanied Youth Age 18-24,526.0,midwest,State
2016,MN,Sheltered Total Homeless Unaccompanied Youth Age 18-24,538.0,midwest,State
2016,MO,Sheltered Total Homeless Unaccompanied Youth Age 18-24,321.0,midwest,State
2016,MS,Sheltered Total Homeless Unaccompanied Youth Age 18-24,35.0,southeast,State
2016,MT,Sheltered Total Homeless Unaccompanied Youth Age 18-24,48.0,west,State
2016,NC,Sheltered Total Homeless Unaccompanied Youth Age 18-24,330.0,southeast,State
2016,ND,Sheltered Total Homeless Unaccompanied Youth Age 18-24,51.0,midwest,State
2016,NE,Sheltered Total Homeless Unaccompanied Youth Age 18-24,198.0,midwest,State
2016,NH,Sheltered Total Homeless Unaccompanied Youth Age 18-24,72.0,northeast,State
2016,NJ,Sheltered Total Homeless Unaccompanied Youth Age 18-24,436.0,northeast,State
2016,NM,Sheltered Total Homeless Unaccompanied Youth Age 18-24,95.0,southwest,State
2016,NV,Sheltered Total Homeless Unaccompanied Youth Age 18-24,281.0,west,State
2016,NY,Sheltered Total Homeless Unaccompanied Youth Age 18-24,2476.0,northeast,State
2016,OH,Sheltered Total Homeless Unaccompanied Youth Age 18-24,513.0,midwest,State
2016,OK,Sheltered Total Homeless Unaccompanied Youth Age 18-24,231.0,southwest,State
2016,OR,Sheltered Total Homeless Unaccompanied Youth Age 18-24,360.0,west,State
2016,PA,Sheltered Total Homeless Unaccompanied Youth Age 18-24,691.0,northeast,State
2016,PR,Sheltered Total Homeless Unaccompanied Youth Age 18-24,48.0,northeast,Territory
2016,RI,Sheltered Total Homeless Unaccompanied Youth Age 18-24,63.0,northeast,State
2016,SC,Sheltered Total Homeless Unaccompanied Youth Age 18-24,137.0,southeast,State
2016,SD,Sheltered Total Homeless Unaccompanied Youth Age 18-24,60.0,midwest,State
2016,TN,Sheltered Total Homeless Unaccompanied Youth Age 18-24,227.0,southeast,State
2016,TX,Sheltered Total Homeless Unaccompanied Youth Age 18-24,641.0,southwest,State
2016,UT,Sheltered Total Homeless Unaccompanied Youth Age 18-24,115.0,west,State
2016,VA,Sheltered Total Homeless Unaccompanied Youth Age 18-24,266.0,southeast,State
2015,CT,Sheltered ES Homeless,2418.0,northeast,State
2016,VI,Sheltered Total Homeless Unaccompanied Youth Age 18-24,0.0,northeast,Territory
2016,VT,Sheltered Total Homeless Unaccompanied Youth Age 18-24,61.0,northeast,State
2016,WA,Sheltered Total Homeless Unaccompanied Youth Age 18-24,637.0,west,State
2016,WI,Sheltered Total Homeless Unaccompanied Youth Age 18-24,253.0,midwest,State
2016,WV,Sheltered Total Homeless Unaccompanied Youth Age 18-24,78.0,southeast,State
2016,WY,Sheltered Total Homeless Unaccompanied Youth Age 18-24,23.0,west,State
2016,Total,Sheltered Total Homeless Unaccompanied Youth Age 18-24,16970.0,Total,
2016,AK,Unsheltered Homeless Unaccompanied Youth Age 18-24,36.0,west,State
2016,AL,Unsheltered Homeless Unaccompanied Youth Age 18-24,81.0,southeast,State
2016,AR,Unsheltered Homeless Unaccompanied Youth Age 18-24,84.0,southeast,State
2016,AZ,Unsheltered Homeless Unaccompanied Youth Age 18-24,150.0,southwest,State
2016,CA,Unsheltered Homeless Unaccompanied Youth Age 18-24,8057.0,west,State
2016,CO,Unsheltered Homeless Unaccompanied Youth Age 18-24,257.0,west,State
2016,CT,Unsheltered Homeless Unaccompanied Youth Age 18-24,22.0,northeast,State
2016,DC,Unsheltered Homeless Unaccompanied Youth Age 18-24,33.0,southeast,State
2016,DE,Unsheltered Homeless Unaccompanied Youth Age 18-24,5.0,southeast,State
2016,FL,Unsheltered Homeless Unaccompanied Youth Age 18-24,753.0,southeast,State
2016,GA,Unsheltered Homeless Unaccompanied Youth Age 18-24,246.0,southeast,State
2016,GU,Unsheltered Homeless Unaccompanied Youth Age 18-24,3.0,west,Territory
2016,HI,Unsheltered Homeless Unaccompanied Youth Age 18-24,207.0,west,State
2016,IA,Unsheltered Homeless Unaccompanied Youth Age 18-24,10.0,midwest,State
2016,ID,Unsheltered Homeless Unaccompanied Youth Age 18-24,39.0,west,State
2016,IL,Unsheltered Homeless Unaccompanied Youth Age 18-24,68.0,midwest,State
2016,IN,Unsheltered Homeless Unaccompanied Youth Age 18-24,70.0,midwest,State
2016,KS,Unsheltered Homeless Unaccompanied Youth Age 18-24,25.0,midwest,State
2016,KY,Unsheltered Homeless Unaccompanied Youth Age 18-24,48.0,southeast,State
2016,LA,Unsheltered Homeless Unaccompanied Youth Age 18-24,126.0,southeast,State
2016,MA,Unsheltered Homeless Unaccompanied Youth Age 18-24,48.0,northeast,State
2016,MD,Unsheltered Homeless Unaccompanied Youth Age 18-24,84.0,southeast,State
2016,ME,Unsheltered Homeless Unaccompanied Youth Age 18-24,14.0,northeast,State
2016,MI,Unsheltered Homeless Unaccompanied Youth Age 18-24,97.0,midwest,State
2016,MN,Unsheltered Homeless Unaccompanied Youth Age 18-24,103.0,midwest,State
2016,MO,Unsheltered Homeless Unaccompanied Youth Age 18-24,116.0,midwest,State
2016,MS,Unsheltered Homeless Unaccompanied Youth Age 18-24,40.0,southeast,State
2016,MT,Unsheltered Homeless Unaccompanied Youth Age 18-24,39.0,west,State
2016,NC,Unsheltered Homeless Unaccompanied Youth Age 18-24,102.0,southeast,State
2016,ND,Unsheltered Homeless Unaccompanied Youth Age 18-24,13.0,midwest,State
2016,NE,Unsheltered Homeless Unaccompanied Youth Age 18-24,0.0,midwest,State
2016,NH,Unsheltered Homeless Unaccompanied Youth Age 18-24,7.0,northeast,State
2016,NJ,Unsheltered Homeless Unaccompanied Youth Age 18-24,63.0,northeast,State
2016,NM,Unsheltered Homeless Unaccompanied Youth Age 18-24,24.0,southwest,State
2016,NV,Unsheltered Homeless Unaccompanied Youth Age 18-24,1099.0,west,State
2016,NY,Unsheltered Homeless Unaccompanied Youth Age 18-24,225.0,northeast,State
2016,OH,Unsheltered Homeless Unaccompanied Youth Age 18-24,63.0,midwest,State
2016,OK,Unsheltered Homeless Unaccompanied Youth Age 18-24,140.0,southwest,State
2016,OR,Unsheltered Homeless Unaccompanied Youth Age 18-24,579.0,west,State
2016,PA,Unsheltered Homeless Unaccompanied Youth Age 18-24,114.0,northeast,State
2016,PR,Unsheltered Homeless Unaccompanied Youth Age 18-24,109.0,northeast,Territory
2016,RI,Unsheltered Homeless Unaccompanied Youth Age 18-24,1.0,northeast,State
2016,SC,Unsheltered Homeless Unaccompanied Youth Age 18-24,109.0,southeast,State
2016,SD,Unsheltered Homeless Unaccompanied Youth Age 18-24,8.0,midwest,State
2016,TN,Unsheltered Homeless Unaccompanied Youth Age 18-24,163.0,southeast,State
2016,TX,Unsheltered Homeless Unaccompanied Youth Age 18-24,481.0,southwest,State
2016,UT,Unsheltered Homeless Unaccompanied Youth Age 18-24,17.0,west,State
2016,VA,Unsheltered Homeless Unaccompanied Youth Age 18-24,44.0,southeast,State
2016,VI,Unsheltered Homeless Unaccompanied Youth Age 18-24,8.0,northeast,Territory
2016,VT,Unsheltered Homeless Unaccompanied Youth Age 18-24,9.0,northeast,State
2016,WA,Unsheltered Homeless Unaccompanied Youth Age 18-24,578.0,west,State
2016,WI,Unsheltered Homeless Unaccompanied Youth Age 18-24,59.0,midwest,State
2016,WV,Unsheltered Homeless Unaccompanied Youth Age 18-24,11.0,southeast,State
2015,DC,Sheltered ES Homeless,5085.0,southeast,State
2016,WY,Unsheltered Homeless Unaccompanied Youth Age 18-24,5.0,west,State
2016,Total,Unsheltered Homeless Unaccompanied Youth Age 18-24,14892.0,Total,
2016,AK,Homeless Parenting Youth (Under 25),9.0,west,State
2016,AL,Homeless Parenting Youth (Under 25),31.0,southeast,State
2016,AR,Homeless Parenting Youth (Under 25),13.0,southeast,State
2016,AZ,Homeless Parenting Youth (Under 25),150.0,southwest,State
2016,CA,Homeless Parenting Youth (Under 25),862.0,west,State
2016,CO,Homeless Parenting Youth (Under 25),157.0,west,State
2016,CT,Homeless Parenting Youth (Under 25),61.0,northeast,State
2016,DC,Homeless Parenting Youth (Under 25),527.0,southeast,State
2016,DE,Homeless Parenting Youth (Under 25),10.0,southeast,State
2016,FL,Homeless Parenting Youth (Under 25),320.0,southeast,State
2016,GA,Homeless Parenting Youth (Under 25),90.0,southeast,State
2016,GU,Homeless Parenting Youth (Under 25),10.0,west,Territory
2016,HI,Homeless Parenting Youth (Under 25),92.0,west,State
2016,IA,Homeless Parenting Youth (Under 25),112.0,midwest,State
2016,ID,Homeless Parenting Youth (Under 25),39.0,west,State
2016,IL,Homeless Parenting Youth (Under 25),340.0,midwest,State
2016,IN,Homeless Parenting Youth (Under 25),88.0,midwest,State
2016,KS,Homeless Parenting Youth (Under 25),17.0,midwest,State
2016,KY,Homeless Parenting Youth (Under 25),73.0,southeast,State
2016,LA,Homeless Parenting Youth (Under 25),47.0,southeast,State
2016,MA,Homeless Parenting Youth (Under 25),554.0,northeast,State
2016,MD,Homeless Parenting Youth (Under 25),148.0,southeast,State
2016,ME,Homeless Parenting Youth (Under 25),34.0,northeast,State
2016,MI,Homeless Parenting Youth (Under 25),251.0,midwest,State
2016,MN,Homeless Parenting Youth (Under 25),254.0,midwest,State
2016,MO,Homeless Parenting Youth (Under 25),138.0,midwest,State
2016,MS,Homeless Parenting Youth (Under 25),14.0,southeast,State
2016,MT,Homeless Parenting Youth (Under 25),22.0,west,State
2016,NC,Homeless Parenting Youth (Under 25),135.0,southeast,State
2016,ND,Homeless Parenting Youth (Under 25),13.0,midwest,State
2016,NE,Homeless Parenting Youth (Under 25),34.0,midwest,State
2016,NH,Homeless Parenting Youth (Under 25),32.0,northeast,State
2016,NJ,Homeless Parenting Youth (Under 25),269.0,northeast,State
2016,NM,Homeless Parenting Youth (Under 25),14.0,southwest,State
2016,NV,Homeless Parenting Youth (Under 25),34.0,west,State
2016,NY,Homeless Parenting Youth (Under 25),2724.0,northeast,State
2016,OH,Homeless Parenting Youth (Under 25),225.0,midwest,State
2016,OK,Homeless Parenting Youth (Under 25),50.0,southwest,State
2016,OR,Homeless Parenting Youth (Under 25),133.0,west,State
2016,PA,Homeless Parenting Youth (Under 25),549.0,northeast,State
2016,PR,Homeless Parenting Youth (Under 25),31.0,northeast,Territory
2016,RI,Homeless Parenting Youth (Under 25),21.0,northeast,State
2016,SC,Homeless Parenting Youth (Under 25),48.0,southeast,State
2016,SD,Homeless Parenting Youth (Under 25),19.0,midwest,State
2016,TN,Homeless Parenting Youth (Under 25),107.0,southeast,State
2016,TX,Homeless Parenting Youth (Under 25),309.0,southwest,State
2016,UT,Homeless Parenting Youth (Under 25),17.0,west,State
2016,VA,Homeless Parenting Youth (Under 25),102.0,southeast,State
2016,VI,Homeless Parenting Youth (Under 25),0.0,northeast,Territory
2016,VT,Homeless Parenting Youth (Under 25),46.0,northeast,State
2016,WA,Homeless Parenting Youth (Under 25),295.0,west,State
2016,WI,Homeless Parenting Youth (Under 25),188.0,midwest,State
2016,WV,Homeless Parenting Youth (Under 25),19.0,southeast,State
2016,WY,Homeless Parenting Youth (Under 25),15.0,west,State
2016,Total,Homeless Parenting Youth (Under 25),9892.0,Total,
2016,AK,Sheltered ES Homeless Parenting Youth (Under 25),2.0,west,State
2016,AL,Sheltered ES Homeless Parenting Youth (Under 25),14.0,southeast,State
2016,AR,Sheltered ES Homeless Parenting Youth (Under 25),12.0,southeast,State
2016,AZ,Sheltered ES Homeless Parenting Youth (Under 25),70.0,southwest,State
2016,CA,Sheltered ES Homeless Parenting Youth (Under 25),218.0,west,State
2016,CO,Sheltered ES Homeless Parenting Youth (Under 25),25.0,west,State
2016,CT,Sheltered ES Homeless Parenting Youth (Under 25),32.0,northeast,State
2016,DC,Sheltered ES Homeless Parenting Youth (Under 25),394.0,southeast,State
2016,DE,Sheltered ES Homeless Parenting Youth (Under 25),5.0,southeast,State
2016,FL,Sheltered ES Homeless Parenting Youth (Under 25),122.0,southeast,State
2016,GA,Sheltered ES Homeless Parenting Youth (Under 25),42.0,southeast,State
2016,GU,Sheltered ES Homeless Parenting Youth (Under 25),1.0,west,Territory
2016,HI,Sheltered ES Homeless Parenting Youth (Under 25),18.0,west,State
2016,IA,Sheltered ES Homeless Parenting Youth (Under 25),38.0,midwest,State
2016,ID,Sheltered ES Homeless Parenting Youth (Under 25),8.0,west,State
2016,IL,Sheltered ES Homeless Parenting Youth (Under 25),49.0,midwest,State
2016,IN,Sheltered ES Homeless Parenting Youth (Under 25),43.0,midwest,State
2016,KS,Sheltered ES Homeless Parenting Youth (Under 25),7.0,midwest,State
2016,KY,Sheltered ES Homeless Parenting Youth (Under 25),30.0,southeast,State
2016,LA,Sheltered ES Homeless Parenting Youth (Under 25),22.0,southeast,State
2016,MA,Sheltered ES Homeless Parenting Youth (Under 25),459.0,northeast,State
2016,MD,Sheltered ES Homeless Parenting Youth (Under 25),72.0,southeast,State
2016,ME,Sheltered ES Homeless Parenting Youth (Under 25),14.0,northeast,State
2016,MI,Sheltered ES Homeless Parenting Youth (Under 25),121.0,midwest,State
2016,MN,Sheltered ES Homeless Parenting Youth (Under 25),93.0,midwest,State
