year,state,count_type,count
2016,HI,Sheltered Total Homeless Unaccompanied Youth Under 18,6
2016,IA,Sheltered Total Homeless Unaccompanied Youth Under 18,18
2016,ID,Sheltered Total Homeless Unaccompanied Youth Under 18,14
2016,IL,Sheltered Total Homeless Unaccompanied Youth Under 18,25
2016,IN,Sheltered Total Homeless Unaccompanied Youth Under 18,36
2016,KS,Sheltered Total Homeless Unaccompanied Youth Under 18,18
2016,KY,Sheltered Total Homeless Unaccompanied Youth Under 18,21
2016,LA,Sheltered Total Homeless Unaccompanied Youth Under 18,57
2016,MA,Sheltered Total Homeless Unaccompanied Youth Under 18,9
2016,MD,Sheltered Total Homeless Unaccompanied Youth Under 18,5
2016,ME,Sheltered Total Homeless Unaccompanied Youth Under 18,29
2016,MI,Sheltered Total Homeless Unaccompanied Youth Under 18,98
2016,MN,Sheltered Total Homeless Unaccompanied Youth Under 18,75
2016,MO,Sheltered Total Homeless Unaccompanied Youth Under 18,168
2016,MP,Sheltered Total Homeless Unaccompanied Youth Under 18,
2016,MS,Sheltered Total Homeless Unaccompanied Youth Under 18,10
2016,MT,Sheltered Total Homeless Unaccompanied Youth Under 18,4
2016,NC,Sheltered Total Homeless Unaccompanied Youth Under 18,55
2016,ND,Sheltered Total Homeless Unaccompanied Youth Under 18,10
2016,NE,Sheltered Total Homeless Unaccompanied Youth Under 18,40
2016,NH,Sheltered Total Homeless Unaccompanied Youth Under 18,0
2016,NJ,Sheltered Total Homeless Unaccompanied Youth Under 18,34
2016,NM,Sheltered Total Homeless Unaccompanied Youth Under 18,68
2016,NV,Sheltered Total Homeless Unaccompanied Youth Under 18,28
2016,NY,Sheltered Total Homeless Unaccompanied Youth Under 18,165
2016,OH,Sheltered Total Homeless Unaccompanied Youth Under 18,44
2016,OK,Sheltered Total Homeless Unaccompanied Youth Under 18,35
2016,OR,Sheltered Total Homeless Unaccompanied Youth Under 18,58
2016,PA,Sheltered Total Homeless Unaccompanied Youth Under 18,45
2016,PR,Sheltered Total Homeless Unaccompanied Youth Under 18,4
2016,RI,Sheltered Total Homeless Unaccompanied Youth Under 18,0
2016,SC,Sheltered Total Homeless Unaccompanied Youth Under 18,14
2016,SD,Sheltered Total Homeless Unaccompanied Youth Under 18,9
2016,TN,Sheltered Total Homeless Unaccompanied Youth Under 18,22
2016,TX,Sheltered Total Homeless Unaccompanied Youth Under 18,123
2016,UT,Sheltered Total Homeless Unaccompanied Youth Under 18,17
2016,VA,Sheltered Total Homeless Unaccompanied Youth Under 18,12
2016,VI,Sheltered Total Homeless Unaccompanied Youth Under 18,0
2016,VT,Sheltered Total Homeless Unaccompanied Youth Under 18,1
2016,WA,Sheltered Total Homeless Unaccompanied Youth Under 18,77
2016,WI,Sheltered Total Homeless Unaccompanied Youth Under 18,20
2016,WV,Sheltered Total Homeless Unaccompanied Youth Under 18,5
2016,WY,Sheltered Total Homeless Unaccompanied Youth Under 18,1
2016,Total,Sheltered Total Homeless Unaccompanied Youth Under 18,2218
2016,AK,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,AL,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,AR,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,AZ,Unsheltered Homeless Unaccompanied Youth Under 18,8
2016,CA,Unsheltered Homeless Unaccompanied Youth Under 18,634
2016,CO,Unsheltered Homeless Unaccompanied Youth Under 18,13
2016,CT,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,DC,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,DE,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,FL,Unsheltered Homeless Unaccompanied Youth Under 18,235
2016,GA,Unsheltered Homeless Unaccompanied Youth Under 18,4
2016,GU,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,HI,Unsheltered Homeless Unaccompanied Youth Under 18,20
2016,IA,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,ID,Unsheltered Homeless Unaccompanied Youth Under 18,2
2016,IL,Unsheltered Homeless Unaccompanied Youth Under 18,3
2016,IN,Unsheltered Homeless Unaccompanied Youth Under 18,1
2016,KS,Unsheltered Homeless Unaccompanied Youth Under 18,1
2016,KY,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,LA,Unsheltered Homeless Unaccompanied Youth Under 18,6
2016,MA,Unsheltered Homeless Unaccompanied Youth Under 18,6
2016,MD,Unsheltered Homeless Unaccompanied Youth Under 18,10
2016,ME,Unsheltered Homeless Unaccompanied Youth Under 18,2
2016,MI,Unsheltered Homeless Unaccompanied Youth Under 18,4
2016,MN,Unsheltered Homeless Unaccompanied Youth Under 18,14
2016,MO,Unsheltered Homeless Unaccompanied Youth Under 18,33
2016,MP,Unsheltered Homeless Unaccompanied Youth Under 18,
2016,MS,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,MT,Unsheltered Homeless Unaccompanied Youth Under 18,9
2016,NC,Unsheltered Homeless Unaccompanied Youth Under 18,10
2016,ND,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,NE,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,NH,Unsheltered Homeless Unaccompanied Youth Under 18,1
2016,NJ,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,NM,Unsheltered Homeless Unaccompanied Youth Under 18,1
2016,NV,Unsheltered Homeless Unaccompanied Youth Under 18,264
2016,NY,Unsheltered Homeless Unaccompanied Youth Under 18,23
2016,OH,Unsheltered Homeless Unaccompanied Youth Under 18,2
2016,OK,Unsheltered Homeless Unaccompanied Youth Under 18,4
2016,OR,Unsheltered Homeless Unaccompanied Youth Under 18,178
2016,PA,Unsheltered Homeless Unaccompanied Youth Under 18,18
2016,PR,Unsheltered Homeless Unaccompanied Youth Under 18,2
2016,RI,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,SC,Unsheltered Homeless Unaccompanied Youth Under 18,6
2016,SD,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,TN,Unsheltered Homeless Unaccompanied Youth Under 18,4
2016,TX,Unsheltered Homeless Unaccompanied Youth Under 18,64
2016,UT,Unsheltered Homeless Unaccompanied Youth Under 18,1
2016,VA,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,VI,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,VT,Unsheltered Homeless Unaccompanied Youth Under 18,0
2016,WA,Unsheltered Homeless Unaccompanied Youth Under 18,15
2016,WI,Unsheltered Homeless Unaccompanied Youth Under 18,5
2016,WV,Unsheltered Homeless Unaccompanied Youth Under 18,1
2016,WY,Unsheltered Homeless Unaccompanied Youth Under 18,2
2016,Total,Unsheltered Homeless Unaccompanied Youth Under 18,1606
2016,AK,Homeless Unaccompanied Youth Age 18-24,154
2016,AL,Homeless Unaccompanied Youth Age 18-24,226
2016,AR,Homeless Unaccompanied Youth Age 18-24,152
2016,AZ,Homeless Unaccompanied Youth Age 18-24,489
2016,CA,Homeless Unaccompanied Youth Age 18-24,10375
2016,CO,Homeless Unaccompanied Youth Age 18-24,614
2016,CT,Homeless Unaccompanied Youth Age 18-24,111
2016,DC,Homeless Unaccompanied Youth Age 18-24,201
2016,DE,Homeless Unaccompanied Youth Age 18-24,51
2016,FL,Homeless Unaccompanied Youth Age 18-24,1580
2016,GA,Homeless Unaccompanied Youth Age 18-24,708
2016,GU,Homeless Unaccompanied Youth Age 18-24,6
2016,HI,Homeless Unaccompanied Youth Age 18-24,283
2016,IA,Homeless Unaccompanied Youth Age 18-24,142
2016,ID,Homeless Unaccompanied Youth Age 18-24,114
2016,IL,Homeless Unaccompanied Youth Age 18-24,691
2016,IN,Homeless Unaccompanied Youth Age 18-24,328
2016,KS,Homeless Unaccompanied Youth Age 18-24,87
2016,KY,Homeless Unaccompanied Youth Age 18-24,199
2016,LA,Homeless Unaccompanied Youth Age 18-24,345
2016,MA,Homeless Unaccompanied Youth Age 18-24,359
2016,MD,Homeless Unaccompanied Youth Age 18-24,264
2016,ME,Homeless Unaccompanied Youth Age 18-24,146
2016,MI,Homeless Unaccompanied Youth Age 18-24,623
2016,MN,Homeless Unaccompanied Youth Age 18-24,641
2016,MO,Homeless Unaccompanied Youth Age 18-24,437
2016,MP,Homeless Unaccompanied Youth Age 18-24,
2016,MS,Homeless Unaccompanied Youth Age 18-24,75
2016,MT,Homeless Unaccompanied Youth Age 18-24,87
2016,NC,Homeless Unaccompanied Youth Age 18-24,432
2016,ND,Homeless Unaccompanied Youth Age 18-24,64
2016,NE,Homeless Unaccompanied Youth Age 18-24,198
2016,NH,Homeless Unaccompanied Youth Age 18-24,79
2016,NJ,Homeless Unaccompanied Youth Age 18-24,499
2016,NM,Homeless Unaccompanied Youth Age 18-24,119
2016,NV,Homeless Unaccompanied Youth Age 18-24,1380
2016,NY,Homeless Unaccompanied Youth Age 18-24,2701
2016,OH,Homeless Unaccompanied Youth Age 18-24,576
2016,OK,Homeless Unaccompanied Youth Age 18-24,371
2016,OR,Homeless Unaccompanied Youth Age 18-24,939
2016,PA,Homeless Unaccompanied Youth Age 18-24,805
2016,PR,Homeless Unaccompanied Youth Age 18-24,157
2016,RI,Homeless Unaccompanied Youth Age 18-24,64
2016,SC,Homeless Unaccompanied Youth Age 18-24,246
2016,SD,Homeless Unaccompanied Youth Age 18-24,68
2016,TN,Homeless Unaccompanied Youth Age 18-24,390
2016,TX,Homeless Unaccompanied Youth Age 18-24,1122
2016,UT,Homeless Unaccompanied Youth Age 18-24,132
2016,VA,Homeless Unaccompanied Youth Age 18-24,310
2016,VI,Homeless Unaccompanied Youth Age 18-24,8
2016,VT,Homeless Unaccompanied Youth Age 18-24,70
2016,WA,Homeless Unaccompanied Youth Age 18-24,1215
2016,WI,Homeless Unaccompanied Youth Age 18-24,312
2016,WV,Homeless Unaccompanied Youth Age 18-24,89
2016,WY,Homeless Unaccompanied Youth Age 18-24,28
2016,Total,Homeless Unaccompanied Youth Age 18-24,31862
2016,AK,Sheltered ES Homeless Unaccompanied Youth Age 18-24,68
2016,AL,Sheltered ES Homeless Unaccompanied Youth Age 18-24,98
2016,AR,Sheltered ES Homeless Unaccompanied Youth Age 18-24,45
2016,AZ,Sheltered ES Homeless Unaccompanied Youth Age 18-24,176
2016,CA,Sheltered ES Homeless Unaccompanied Youth Age 18-24,874
2016,CO,Sheltered ES Homeless Unaccompanied Youth Age 18-24,260
2016,CT,Sheltered ES Homeless Unaccompanied Youth Age 18-24,68
2016,DC,Sheltered ES Homeless Unaccompanied Youth Age 18-24,81
2016,DE,Sheltered ES Homeless Unaccompanied Youth Age 18-24,29
2016,FL,Sheltered ES Homeless Unaccompanied Youth Age 18-24,447
2016,GA,Sheltered ES Homeless Unaccompanied Youth Age 18-24,290
2016,GU,Sheltered ES Homeless Unaccompanied Youth Age 18-24,2
2016,HI,Sheltered ES Homeless Unaccompanied Youth Age 18-24,38
2016,IA,Sheltered ES Homeless Unaccompanied Youth Age 18-24,77
2016,ID,Sheltered ES Homeless Unaccompanied Youth Age 18-24,55
2016,IL,Sheltered ES Homeless Unaccompanied Youth Age 18-24,271
2016,IN,Sheltered ES Homeless Unaccompanied Youth Age 18-24,179
2016,KS,Sheltered ES Homeless Unaccompanied Youth Age 18-24,30
2016,KY,Sheltered ES Homeless Unaccompanied Youth Age 18-24,89
2016,LA,Sheltered ES Homeless Unaccompanied Youth Age 18-24,110
2016,MA,Sheltered ES Homeless Unaccompanied Youth Age 18-24,225
2016,MD,Sheltered ES Homeless Unaccompanied Youth Age 18-24,117
2016,ME,Sheltered ES Homeless Unaccompanied Youth Age 18-24,69
2016,MI,Sheltered ES Homeless Unaccompanied Youth Age 18-24,314
2016,MN,Sheltered ES Homeless Unaccompanied Youth Age 18-24,249
2016,MO,Sheltered ES Homeless Unaccompanied Youth Age 18-24,166
2016,MP,Sheltered ES Homeless Unaccompanied Youth Age 18-24,
2016,MS,Sheltered ES Homeless Unaccompanied Youth Age 18-24,22
2016,MT,Sheltered ES Homeless Unaccompanied Youth Age 18-24,27
2016,NC,Sheltered ES Homeless Unaccompanied Youth Age 18-24,265
2016,ND,Sheltered ES Homeless Unaccompanied Youth Age 18-24,40
2016,NE,Sheltered ES Homeless Unaccompanied Youth Age 18-24,76
2016,NH,Sheltered ES Homeless Unaccompanied Youth Age 18-24,34
2016,NJ,Sheltered ES Homeless Unaccompanied Youth Age 18-24,300
2016,NM,Sheltered ES Homeless Unaccompanied Youth Age 18-24,63
2016,NV,Sheltered ES Homeless Unaccompanied Youth Age 18-24,137
2016,NY,Sheltered ES Homeless Unaccompanied Youth Age 18-24,1811
2016,OH,Sheltered ES Homeless Unaccompanied Youth Age 18-24,328
2016,OK,Sheltered ES Homeless Unaccompanied Youth Age 18-24,166
2016,OR,Sheltered ES Homeless Unaccompanied Youth Age 18-24,174
2016,PA,Sheltered ES Homeless Unaccompanied Youth Age 18-24,409
2016,PR,Sheltered ES Homeless Unaccompanied Youth Age 18-24,10
2016,RI,Sheltered ES Homeless Unaccompanied Youth Age 18-24,59
2016,SC,Sheltered ES Homeless Unaccompanied Youth Age 18-24,74
2016,SD,Sheltered ES Homeless Unaccompanied Youth Age 18-24,38
2016,TN,Sheltered ES Homeless Unaccompanied Youth Age 18-24,135
2016,TX,Sheltered ES Homeless Unaccompanied Youth Age 18-24,438
2016,UT,Sheltered ES Homeless Unaccompanied Youth Age 18-24,83
2016,VA,Sheltered ES Homeless Unaccompanied Youth Age 18-24,211
2016,VI,Sheltered ES Homeless Unaccompanied Youth Age 18-24,0
2016,VT,Sheltered ES Homeless Unaccompanied Youth Age 18-24,38
2016,WA,Sheltered ES Homeless Unaccompanied Youth Age 18-24,285
2016,WI,Sheltered ES Homeless Unaccompanied Youth Age 18-24,151
2016,WV,Sheltered ES Homeless Unaccompanied Youth Age 18-24,64
2016,WY,Sheltered ES Homeless Unaccompanied Youth Age 18-24,15
2016,Total,Sheltered ES Homeless Unaccompanied Youth Age 18-24,9880
2016,AK,Sheltered TH Homeless Unaccompanied Youth Age 18-24,50
2016,AL,Sheltered TH Homeless Unaccompanied Youth Age 18-24,45
2016,AR,Sheltered TH Homeless Unaccompanied Youth Age 18-24,21
2016,AZ,Sheltered TH Homeless Unaccompanied Youth Age 18-24,162
2016,CA,Sheltered TH Homeless Unaccompanied Youth Age 18-24,1443
2016,CO,Sheltered TH Homeless Unaccompanied Youth Age 18-24,93
2016,CT,Sheltered TH Homeless Unaccompanied Youth Age 18-24,21
2016,DC,Sheltered TH Homeless Unaccompanied Youth Age 18-24,87
2016,DE,Sheltered TH Homeless Unaccompanied Youth Age 18-24,17
2016,FL,Sheltered TH Homeless Unaccompanied Youth Age 18-24,371
2016,GA,Sheltered TH Homeless Unaccompanied Youth Age 18-24,172
2016,GU,Sheltered TH Homeless Unaccompanied Youth Age 18-24,1
2016,HI,Sheltered TH Homeless Unaccompanied Youth Age 18-24,38
2016,IA,Sheltered TH Homeless Unaccompanied Youth Age 18-24,55
2016,ID,Sheltered TH Homeless Unaccompanied Youth Age 18-24,20
2016,IL,Sheltered TH Homeless Unaccompanied Youth Age 18-24,352
2016,IN,Sheltered TH Homeless Unaccompanied Youth Age 18-24,79
2016,KS,Sheltered TH Homeless Unaccompanied Youth Age 18-24,30
2016,KY,Sheltered TH Homeless Unaccompanied Youth Age 18-24,62
2016,LA,Sheltered TH Homeless Unaccompanied Youth Age 18-24,108
2016,MA,Sheltered TH Homeless Unaccompanied Youth Age 18-24,85
2016,MD,Sheltered TH Homeless Unaccompanied Youth Age 18-24,59
2016,ME,Sheltered TH Homeless Unaccompanied Youth Age 18-24,63
2016,MI,Sheltered TH Homeless Unaccompanied Youth Age 18-24,211
2016,MN,Sheltered TH Homeless Unaccompanied Youth Age 18-24,289
2016,MO,Sheltered TH Homeless Unaccompanied Youth Age 18-24,155
2016,MP,Sheltered TH Homeless Unaccompanied Youth Age 18-24,
2016,MS,Sheltered TH Homeless Unaccompanied Youth Age 18-24,13
2016,MT,Sheltered TH Homeless Unaccompanied Youth Age 18-24,21
2016,NC,Sheltered TH Homeless Unaccompanied Youth Age 18-24,65
2016,ND,Sheltered TH Homeless Unaccompanied Youth Age 18-24,11
2016,NE,Sheltered TH Homeless Unaccompanied Youth Age 18-24,122
2016,NH,Sheltered TH Homeless Unaccompanied Youth Age 18-24,38
2016,NJ,Sheltered TH Homeless Unaccompanied Youth Age 18-24,134
2016,NM,Sheltered TH Homeless Unaccompanied Youth Age 18-24,32
2016,NV,Sheltered TH Homeless Unaccompanied Youth Age 18-24,142
2016,NY,Sheltered TH Homeless Unaccompanied Youth Age 18-24,665
2016,OH,Sheltered TH Homeless Unaccompanied Youth Age 18-24,184
2016,OK,Sheltered TH Homeless Unaccompanied Youth Age 18-24,64
2015,CA,Sheltered ES Homeless,22750
2016,OR,Sheltered TH Homeless Unaccompanied Youth Age 18-24,186
2016,PA,Sheltered TH Homeless Unaccompanied Youth Age 18-24,280
2016,PR,Sheltered TH Homeless Unaccompanied Youth Age 18-24,37
2016,RI,Sheltered TH Homeless Unaccompanied Youth Age 18-24,4
2016,SC,Sheltered TH Homeless Unaccompanied Youth Age 18-24,63
2016,SD,Sheltered TH Homeless Unaccompanied Youth Age 18-24,22
2016,TN,Sheltered TH Homeless Unaccompanied Youth Age 18-24,92
2016,TX,Sheltered TH Homeless Unaccompanied Youth Age 18-24,203
2016,UT,Sheltered TH Homeless Unaccompanied Youth Age 18-24,32
2016,VA,Sheltered TH Homeless Unaccompanied Youth Age 18-24,55
2016,VI,Sheltered TH Homeless Unaccompanied Youth Age 18-24,0
2016,VT,Sheltered TH Homeless Unaccompanied Youth Age 18-24,23
2016,WA,Sheltered TH Homeless Unaccompanied Youth Age 18-24,352
2016,WI,Sheltered TH Homeless Unaccompanied Youth Age 18-24,97
2016,WV,Sheltered TH Homeless Unaccompanied Youth Age 18-24,13
2016,WY,Sheltered TH Homeless Unaccompanied Youth Age 18-24,8
2016,Total,Sheltered TH Homeless Unaccompanied Youth Age 18-24,7047
2016,AK,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,AL,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2
2016,AR,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2
2016,AZ,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1
2016,CA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1
2016,CO,Sheltered SH Homeless Unaccompanied Youth Age 18-24,4
2016,CT,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,DC,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,DE,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,FL,Sheltered SH Homeless Unaccompanied Youth Age 18-24,9
2016,GA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,GU,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,HI,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,IA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,ID,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,IL,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,IN,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,KS,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2
2016,KY,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,LA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1
2016,MA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1
2016,MD,Sheltered SH Homeless Unaccompanied Youth Age 18-24,4
2016,ME,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,MI,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1
2016,MN,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,MO,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,MP,Sheltered SH Homeless Unaccompanied Youth Age 18-24,
2016,MS,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,MT,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,NC,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,ND,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,NE,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,NH,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,NJ,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2
2016,NM,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,NV,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2
2016,NY,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,OH,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1
2016,OK,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1
2016,OR,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,PA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,2
2016,PR,Sheltered SH Homeless Unaccompanied Youth Age 18-24,1
2016,RI,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,SC,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2015,CO,Sheltered ES Homeless,3782
2016,SD,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,TN,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,TX,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,UT,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,VA,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
2016,VI,Sheltered SH Homeless Unaccompanied Youth Age 18-24,0
